gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TMEM182	384.5103176	1.542306077	0.094809	16.26750702	1.68E-59	1.15E-57
TERT	41.10192847	5.349384584	0.32892019	16.26347285	1.79E-59	1.22E-57
SHCBP1	499.7736473	2.274275284	0.139971311	16.24815305	2.30E-59	1.56E-57
C1orf74	277.7256169	1.202626508	0.074071386	16.23604697	2.80E-59	1.89E-57
VPS9D1-AS1	224.5060822	2.829082868	0.17430143	16.23097912	3.05E-59	2.05E-57
BLM	392.3500638	2.078552167	0.128147504	16.2199973	3.64E-59	2.44E-57
CARD14	456.9001837	3.450273058	0.21279329	16.21420048	4.00E-59	2.68E-57
ONECUT2	210.7976541	4.952532258	0.305569573	16.20754384	4.46E-59	2.98E-57
TRAIP	229.899462	1.805800774	0.111659146	16.17243945	7.89E-59	5.24E-57
U62317.1	168.0266014	2.856443026	0.177308432	16.11002364	2.17E-58	1.44E-56
AC133785.1	27.26249698	6.560564038	0.407793407	16.08796004	3.10E-58	2.04E-56
CHRNA5	228.1083573	3.600457631	0.223902761	16.08045211	3.50E-58	2.28E-56
MARCKSL1	9071.021691	1.909007248	0.118864304	16.0603914	4.83E-58	3.14E-56
ADAMTS14	333.0244595	2.657180033	0.165661897	16.03977791	6.74E-58	4.35E-56
ARHGEF16	1755.065656	1.763648126	0.110059647	16.02447555	8.62E-58	5.53E-56
DONSON	687.1558101	1.48459584	0.092647709	16.0240966	8.67E-58	5.55E-56
GGCT	2372.591108	1.676654746	0.104732324	16.00895198	1.11E-57	7.07E-56
LGSN	961.9820356	4.571371671	0.285563664	16.00824003	1.12E-57	7.14E-56
CDK1	1537.589608	2.453424699	0.153417004	15.99186942	1.46E-57	9.27E-56
EPCAM	20808.7149	1.606529463	0.100487752	15.98731617	1.57E-57	9.95E-56
E2F2	313.4903707	2.335060922	0.146521561	15.93663691	3.53E-57	2.23E-55
DBNDD1	1446.262726	1.965613237	0.123464881	15.92042392	4.57E-57	2.88E-55
THBS2	9558.730915	2.905539171	0.182619062	15.91038276	5.37E-57	3.38E-55
SOX4	10613.37242	1.65682867	0.104141527	15.90939475	5.45E-57	3.43E-55
DARS-AS1	110.269146	1.916418158	0.120466282	15.90833652	5.55E-57	3.48E-55
MUC3A	2958.732721	4.665839108	0.293454417	15.8997065	6.37E-57	3.99E-55
MSL3P1	38.54134824	2.793063427	0.175881176	15.88040002	8.66E-57	5.40E-55
C1orf61	165.5464359	5.506239209	0.346788099	15.87782054	9.03E-57	5.61E-55
S100P	10602.35081	5.03837867	0.317364381	15.87569046	9.34E-57	5.80E-55
NKX1-2	94.55075302	7.632687965	0.48089294	15.87190688	9.92E-57	6.13E-55
P3H4	1837.962869	2.065486804	0.130148251	15.87026174	1.02E-56	6.29E-55
CPNE7	358.4029043	3.199815559	0.201742904	15.86085802	1.18E-56	7.28E-55
PTTG1	1063.779806	2.32170513	0.146386857	15.8600654	1.20E-56	7.36E-55
CLDN10-AS1	73.56686183	6.582646993	0.415076756	15.85886683	1.22E-56	7.48E-55
IGHG4	17650.55324	4.145508692	0.261404532	15.85859532	1.23E-56	7.50E-55
ARHGAP40	473.5410351	3.672284821	0.231811485	15.84168628	1.60E-56	9.79E-55
ATIC	4421.569699	1.213875437	0.076646302	15.83736464	1.72E-56	1.05E-54
BARX2	502.0045259	3.874865792	0.244893494	15.82265715	2.17E-56	1.31E-54
EMC3-AS1	165.635183	1.907242251	0.120626549	15.81113163	2.61E-56	1.57E-54
AC112777.1	27.75556399	3.298669748	0.208680074	15.8073058	2.77E-56	1.67E-54
CCDC150	111.8406224	2.610516604	0.165192903	15.80283749	2.97E-56	1.79E-54
CP	17010.32413	3.481858181	0.22033775	15.80236787	3.00E-56	1.80E-54
ERO1A	10352.30165	2.030224821	0.128497317	15.79974489	3.12E-56	1.87E-54
DDX12P	143.0670053	2.385730455	0.151036054	15.79576793	3.33E-56	1.99E-54
ALG1L	294.1013602	3.275589565	0.207402699	15.79337967	3.46E-56	2.06E-54
TBX15	477.8387692	3.729264748	0.236244107	15.78564134	3.91E-56	2.32E-54
BLACAT1	228.6321165	2.945001663	0.186564411	15.78544187	3.92E-56	2.32E-54
KHDC4	2491.170086	1.472340205	0.093306546	15.77960257	4.30E-56	2.55E-54
DUSP13	112.1236204	6.128315365	0.388609847	15.76984064	5.02E-56	2.96E-54
AC025580.1	172.8367434	4.072693144	0.25826536	15.76941309	5.05E-56	2.98E-54
PTGES	1954.800211	2.9695659	0.188314993	15.76914222	5.07E-56	2.98E-54
AC079062.1	354.3319046	6.715083386	0.425928684	15.76574587	5.35E-56	3.14E-54
GINS4	320.1705764	2.413969187	0.153594125	15.71654638	1.17E-55	6.81E-54
ZNF695	53.41846225	4.450418501	0.28322196	15.71353615	1.22E-55	7.11E-54
SLCO5A1	196.9150852	3.224395871	0.20522925	15.71119066	1.27E-55	7.37E-54
E2F3	1334.085963	1.358593715	0.086527909	15.70121974	1.48E-55	8.60E-54
FLAD1	2426.508194	1.389190303	0.088608158	15.67790527	2.14E-55	1.24E-53
AC068228.1	12.91228867	5.384825353	0.343628864	15.67046868	2.41E-55	1.39E-53
PLPP4	106.597398	4.102090909	0.261910152	15.66220658	2.74E-55	1.58E-53
IL37	397.4697619	6.229185844	0.397958537	15.6528514	3.18E-55	1.82E-53
C11orf80	1045.171024	1.433029773	0.091586146	15.64679639	3.49E-55	2.00E-53
F12	234.9713058	2.825761928	0.180726167	15.63559931	4.17E-55	2.38E-53
NARF	3268.628018	1.240381797	0.07933086	15.63555218	4.17E-55	2.38E-53
LINC01572	34.65410115	3.021508747	0.193271292	15.63351041	4.30E-55	2.45E-53
ECE2	574.2242422	2.076892136	0.132861282	15.63203447	4.41E-55	2.50E-53
RAD51	305.0701773	2.190718968	0.140201476	15.62550569	4.88E-55	2.77E-53
AC009065.2	89.99111691	3.792693792	0.242732962	15.624964	4.92E-55	2.79E-53
INAVA	1946.731594	2.193833906	0.14042766	15.62251984	5.11E-55	2.89E-53
SPDEF	1833.719997	3.262807918	0.208961431	15.6144026	5.81E-55	3.26E-53
ADAM12	1278.38022	3.09562602	0.198268141	15.6133305	5.91E-55	3.31E-53
INHA	389.4130994	5.887106041	0.377761474	15.58418857	9.32E-55	5.22E-53
CPS1	10463.68808	6.620808423	0.425055763	15.57632905	1.05E-54	5.89E-53
SPC25	216.2401621	2.36523533	0.15208693	15.55186449	1.55E-54	8.58E-53
SCAT8	122.1587814	3.968460482	0.255241665	15.54785531	1.65E-54	9.12E-53
CENPK	312.7214274	2.231459697	0.143589184	15.54058347	1.84E-54	1.02E-52
FANCD2	709.4217995	1.533615254	0.098786494	15.52454374	2.37E-54	1.30E-52
IL36RN	139.8522748	6.245579237	0.402768942	15.50660587	3.13E-54	1.72E-52
BNIP5	94.20561557	5.482322412	0.353673085	15.50110155	3.41E-54	1.87E-52
SAMD10	568.4770251	1.729472615	0.111572078	15.50094478	3.42E-54	1.87E-52
AC007128.1	39.48331077	5.620202687	0.363292499	15.47018642	5.51E-54	3.00E-52
LINC01614	84.5963376	3.649756428	0.236118337	15.45731889	6.73E-54	3.65E-52
MUC13	2846.272271	5.938206802	0.384170205	15.45722894	6.74E-54	3.65E-52
KRT16	507.5796263	5.171728416	0.335031165	15.43655923	9.29E-54	4.98E-52
AC027228.2	73.0968269	3.850486998	0.249561152	15.42903199	1.04E-53	5.58E-52
CDC25A	239.6606726	2.342323359	0.15206537	15.40339765	1.55E-53	8.24E-52
AC009065.5	83.07231072	3.899175777	0.253246318	15.39677182	1.72E-53	9.12E-52
IGF2BP1	338.9730101	6.580938831	0.427638548	15.38902154	1.94E-53	1.03E-51
COL17A1	3025.969135	4.61639661	0.300209504	15.37725007	2.33E-53	1.23E-51
CEACAM5	32293.33285	4.773587196	0.310727441	15.36261869	2.92E-53	1.53E-51
TIMELESS	2065.040521	1.705025155	0.111047491	15.35401788	3.33E-53	1.74E-51
SERINC2	8723.225356	2.034986382	0.132571474	15.35010759	3.54E-53	1.85E-51
HAVCR1	121.7395853	5.176894276	0.337503951	15.33876644	4.21E-53	2.19E-51
GALNT7	3663.449097	1.729372798	0.112773256	15.33495489	4.47E-53	2.32E-51
C5orf34	180.8708192	2.025040961	0.132070224	15.33306223	4.60E-53	2.39E-51
WNT3	478.911538	2.057908363	0.134227891	15.33145127	4.71E-53	2.45E-51
KPNA2	4753.400876	1.95153382	0.127711018	15.28085713	1.03E-52	5.28E-51
SPP2	35.43633987	6.744798176	0.441428826	15.27946925	1.05E-52	5.39E-51
CSTF2	990.6518106	1.078111041	0.070618971	15.26659237	1.28E-52	6.55E-51
SLC50A1	4910.383197	1.754079723	0.115040531	15.24749322	1.71E-52	8.75E-51
HOXB9	341.0931786	6.636205786	0.435609724	15.23429212	2.09E-52	1.07E-50
PLK4	400.3694532	2.040808353	0.134034612	15.22598026	2.38E-52	1.21E-50
XPR1	7446.196026	1.883477081	0.123759331	15.21886924	2.65E-52	1.34E-50
BAIAP2L2	299.9716392	3.690693446	0.242512996	15.2185388	2.66E-52	1.35E-50
ARSH	19.82192329	5.223245025	0.343439929	15.20861316	3.10E-52	1.56E-50
ANKRD22	849.9562873	2.791497762	0.183642018	15.20075736	3.50E-52	1.76E-50
IL1RAPL2	22.11047624	6.085640384	0.40045269	15.19690226	3.71E-52	1.86E-50
GAD1	169.0360061	3.791848145	0.249660634	15.18800974	4.25E-52	2.13E-50
TRAP1	2728.166701	1.146914313	0.07551679	15.18754061	4.28E-52	2.14E-50
FOXI3	130.9399736	6.803678694	0.448713319	15.1626404	6.25E-52	3.11E-50
KCNMB2-AS1	92.15776	5.522463704	0.364354145	15.1568571	6.83E-52	3.39E-50
SYNJ2	1340.663819	1.525902574	0.100676106	15.15655133	6.86E-52	3.41E-50
LBX2	66.00843148	2.100886443	0.138694532	15.14757945	7.86E-52	3.90E-50
LMNB1	2052.342471	1.865557347	0.123183324	15.14456086	8.23E-52	4.08E-50
SFXN4	1163.117302	1.373836264	0.090827608	15.12575631	1.10E-51	5.42E-50
HMGA2	800.5578203	5.767987948	0.38212559	15.09448229	1.76E-51	8.66E-50
TNFSF11	113.9360145	4.061508981	0.269368592	15.07788624	2.26E-51	1.11E-49
DNAH14	534.5666671	2.088907014	0.138547985	15.07713749	2.29E-51	1.12E-49
LINC01833	72.85679893	6.850467192	0.454554633	15.07072351	2.52E-51	1.23E-49
AKR1B15	177.3104597	5.885606093	0.391131242	15.04765016	3.58E-51	1.74E-49
TFAP2A-AS1	30.69401952	3.085658098	0.205089447	15.04542601	3.70E-51	1.80E-49
KRTAP4-1	51.82792943	7.28240922	0.484260148	15.03821706	4.13E-51	2.00E-49
AL121949.2	52.5690807	6.162364447	0.409911767	15.03339241	4.44E-51	2.15E-49
CCT3	14809.52399	1.341680866	0.089302333	15.02402925	5.11E-51	2.46E-49
PROC	194.3091216	3.898748508	0.259628185	15.01666128	5.71E-51	2.74E-49
NETO1	63.27509166	4.791732989	0.319688747	14.98874465	8.70E-51	4.16E-49
PGM2L1	1974.410235	1.872794164	0.124949209	14.98844354	8.74E-51	4.17E-49
MMP12	1554.616752	3.951080138	0.263837682	14.97542017	1.06E-50	5.06E-49
CBX8	569.8858282	1.337985069	0.089353393	14.97408245	1.08E-50	5.16E-49
TRAF4	5000.62778	1.329824288	0.088865204	14.96451067	1.25E-50	5.95E-49
CASKIN1	49.02212921	3.676637715	0.245762134	14.96014727	1.34E-50	6.34E-49
LHFPL5	15.6569277	5.164184013	0.345303793	14.95548014	1.43E-50	6.77E-49
HPDL	90.9013591	3.497584529	0.233904075	14.95307224	1.49E-50	7.01E-49
LINC02535	26.93582229	4.45270803	0.297813809	14.95131487	1.53E-50	7.18E-49
PCP4	621.4758197	5.202798561	0.348077838	14.9472273	1.62E-50	7.63E-49
HMGA1	11916.24013	2.270408675	0.151911084	14.94564199	1.66E-50	7.80E-49
LINC01426	245.6535881	2.517454471	0.168457939	14.94411296	1.70E-50	7.97E-49
RALGPS2	1575.23293	1.660011678	0.111095978	14.94214015	1.75E-50	8.20E-49
CDH17	592.8511566	5.281375606	0.353618284	14.93524469	1.94E-50	9.08E-49
DDN-AS1	44.0320548	2.541746858	0.170212349	14.93279936	2.02E-50	9.41E-49
TFAP4	688.712862	1.226996358	0.082302937	14.90829364	2.91E-50	1.35E-48
FGF11	50.6452416	3.209342566	0.215275877	14.90804551	2.92E-50	1.36E-48
IL1RL2	152.1875706	2.272304108	0.152446352	14.90559841	3.03E-50	1.40E-48
MCM2	2441.970219	2.000030703	0.134228584	14.90018478	3.29E-50	1.52E-48
LINC02416	18.70061894	4.363717166	0.292989285	14.89377729	3.62E-50	1.67E-48
COL1A1	135285.2303	2.887570674	0.193972685	14.88648092	4.03E-50	1.86E-48
TRIP13	980.4124363	2.534722477	0.170329838	14.88125928	4.36E-50	2.00E-48
SLC7A5	6012.992328	2.661569799	0.179003489	14.8688152	5.25E-50	2.41E-48
LINC02159	84.03733415	4.19673617	0.282472163	14.85716724	6.25E-50	2.85E-48
NPW	156.2112595	4.965121078	0.334563142	14.84060991	8.00E-50	3.64E-48
FKBP11	2319.969289	1.810602129	0.122027509	14.83765538	8.36E-50	3.80E-48
PLAC1	40.06834452	4.893213785	0.329784481	14.8376108	8.37E-50	3.80E-48
COCH	305.3201926	3.714576792	0.250409875	14.83398685	8.83E-50	4.00E-48
STEAP1	1068.626869	2.817378144	0.190038645	14.82529063	1.01E-49	4.54E-48
PPP2R2C	518.990729	4.994168285	0.336938138	14.82221131	1.05E-49	4.75E-48
SCN8A	221.8573703	2.94888055	0.199006546	14.81800781	1.12E-49	5.03E-48
FUT9	118.842914	6.728418049	0.454084823	14.81753564	1.13E-49	5.06E-48
NCAPG2	1380.851792	1.781622421	0.120247458	14.81630012	1.15E-49	5.14E-48
FIGNL1	795.9907282	1.574403711	0.106304803	14.8102782	1.26E-49	5.61E-48
AC105219.4	52.17090936	2.70401478	0.182707126	14.7997226	1.47E-49	6.53E-48
KRT80	2783.918235	2.438717985	0.16484045	14.79441472	1.59E-49	7.06E-48
IL31RA	164.5902299	4.064518334	0.274943686	14.7830939	1.88E-49	8.34E-48
CCDC169	71.87120482	2.963940153	0.200655317	14.77130132	2.24E-49	9.92E-48
MIR924HG	38.54129567	3.844010895	0.260268662	14.76939583	2.31E-49	1.02E-47
WDR62	576.3386392	2.341810277	0.15858849	14.7665841	2.41E-49	1.06E-47
OIP5	118.4002089	2.37816152	0.161142834	14.75809663	2.73E-49	1.20E-47
LINC01703	31.91990013	2.365191023	0.160280835	14.75654293	2.79E-49	1.23E-47
LARGE2	1564.341484	2.455275877	0.166744509	14.72477797	4.47E-49	1.96E-47
AP005233.2	34.99703294	6.246234612	0.424245725	14.72315273	4.58E-49	2.00E-47
ZFP69B	109.7785248	1.681818856	0.114253948	14.7200065	4.80E-49	2.09E-47
PARPBP	299.453416	2.102526188	0.142873578	14.7159903	5.09E-49	2.22E-47
DCST1	42.94259548	2.669934619	0.181519828	14.70877671	5.66E-49	2.46E-47
AP003559.1	35.02382884	3.567321456	0.242534152	14.70853249	5.68E-49	2.47E-47
GLB1L3	992.0690716	5.192829328	0.353095628	14.70658065	5.85E-49	2.54E-47
SLC44A3-AS1	162.6650793	1.60400785	0.109162951	14.69370181	7.07E-49	3.06E-47
HIST1H2AI	39.17514776	4.361963759	0.296907541	14.69132023	7.33E-49	3.16E-47
PDX1	57.34208984	8.983273441	0.611650235	14.68694513	7.82E-49	3.36E-47
LINC02657	23.36121954	5.268668572	0.359647694	14.64952693	1.36E-48	5.80E-47
GNGT1	38.76769781	6.373147454	0.435122894	14.64677574	1.41E-48	6.03E-47
IGF2BP3	616.5868519	4.00343478	0.273421786	14.64197436	1.52E-48	6.47E-47
MROH6	1971.162429	2.442869947	0.166893253	14.63731996	1.62E-48	6.91E-47
GPC2	113.6248238	3.281900472	0.224219368	14.63700707	1.63E-48	6.93E-47
KRT81	334.7138203	4.952731049	0.338430167	14.63442543	1.69E-48	7.19E-47
CYP27B1	340.819314	2.337270796	0.159746965	14.63108106	1.78E-48	7.54E-47
FHL2	2897.225488	2.338981246	0.159867389	14.63075903	1.79E-48	7.57E-47
MANF	3849.75977	1.368110962	0.093527402	14.62791578	1.86E-48	7.88E-47
SNORC	77.22756845	2.489976392	0.170377223	14.61449097	2.27E-48	9.56E-47
SRPK3	258.1296017	3.14082949	0.214916867	14.61416007	2.28E-48	9.59E-47
PADI1	148.8660534	5.75468865	0.394131464	14.60093694	2.77E-48	1.16E-46
RFC4	834.4694691	1.771025997	0.121311558	14.59898816	2.85E-48	1.20E-46
SPRED3	155.781701	2.473855803	0.169510521	14.5941136	3.06E-48	1.28E-46
WASIR2	24.57184548	3.457231573	0.236900222	14.59361899	3.08E-48	1.29E-46
ECEL1	168.3052623	4.560845234	0.312552531	14.59225178	3.15E-48	1.31E-46
AUNIP	122.8289755	2.34027032	0.160414579	14.58888793	3.31E-48	1.38E-46
COL22A1	248.7551228	3.566025354	0.244545039	14.58228461	3.64E-48	1.52E-46
XYLB	266.1315942	1.576904685	0.108204397	14.57338816	4.15E-48	1.72E-46
TYMS	1045.86393	1.875562193	0.128757217	14.56665687	4.58E-48	1.89E-46
PDK1	1496.15002	1.713204468	0.117828779	14.53977952	6.78E-48	2.79E-46
PRR11	776.6358848	2.247174219	0.154667093	14.52910358	7.93E-48	3.26E-46
SERPINA4	119.0925281	8.048029512	0.55401986	14.52660833	8.22E-48	3.38E-46
ZNF239	277.2755379	1.671636133	0.115137045	14.51866452	9.23E-48	3.79E-46
SLC39A11	3177.997743	1.322448819	0.091091527	14.51780272	9.35E-48	3.83E-46
AC015921.1	26.09960963	3.176019611	0.218984693	14.50338634	1.15E-47	4.71E-46
DKC1	3415.1047	1.119923273	0.077225153	14.50205321	1.18E-47	4.80E-46
ATAD2	2193.635592	1.841141839	0.126962672	14.50144216	1.19E-47	4.83E-46
DCAF13	2552.374903	1.332144338	0.091949423	14.48779449	1.45E-47	5.87E-46
JPT1	6949.95055	1.656868099	0.114383641	14.48518416	1.50E-47	6.09E-46
LINC00896	37.44549433	3.37521109	0.233209211	14.47288928	1.80E-47	7.26E-46
SBK1	1395.929202	2.541684887	0.175657755	14.46952851	1.89E-47	7.60E-46
RCCD1	587.3751422	1.330787595	0.091998138	14.46537528	2.01E-47	8.07E-46
FEN1	1475.544496	1.575435316	0.108970603	14.4574341	2.25E-47	9.03E-46
BEAN1	449.8230113	2.847285108	0.19701892	14.45183597	2.44E-47	9.79E-46
AL391244.2	108.7845624	1.680543844	0.116348005	14.44411393	2.73E-47	1.09E-45
UTP25	1541.911001	1.019938265	0.070623875	14.44183383	2.82E-47	1.13E-45
PAK1	3915.056531	1.165306923	0.080725797	14.43537215	3.10E-47	1.24E-45
PIF1	183.3260452	2.352839799	0.163178677	14.41879443	3.94E-47	1.57E-45
LINC01460	56.14269718	3.968898964	0.275284856	14.41742573	4.02E-47	1.60E-45
INTS8	2088.429971	1.168749509	0.081079933	14.41478133	4.18E-47	1.66E-45
E2F7	199.0142764	2.729965356	0.189416954	14.41246573	4.32E-47	1.71E-45
C2CD4D	86.89717729	2.53768357	0.17610855	14.40976925	4.49E-47	1.77E-45
ITGA11	2002.822024	2.85326057	0.198040447	14.40746382	4.64E-47	1.83E-45
CT83	178.4881418	6.666391904	0.462997182	14.39834228	5.30E-47	2.08E-45
GJB6	192.274254	5.111093574	0.355215343	14.38871848	6.09E-47	2.39E-45
TRIM31	434.4083079	3.939550322	0.274097042	14.37283047	7.66E-47	3.00E-45
NXPH4	244.7003456	4.193607984	0.291874875	14.36782792	8.24E-47	3.22E-45
FAM83D	651.692125	2.258534944	0.157310164	14.35720929	9.60E-47	3.75E-45
RBBP8NL	230.0379237	2.089267044	0.145719565	14.33758771	1.27E-46	4.94E-45
SLC29A4	1258.939228	3.111789111	0.217072822	14.3352313	1.32E-46	5.11E-45
PFKP	7426.362595	2.133761528	0.148901874	14.3299844	1.42E-46	5.50E-45
ARHGAP11A	797.1420206	2.059075307	0.143726179	14.32637615	1.50E-46	5.79E-45
SPATS2	1544.723647	1.203901801	0.084041314	14.32511866	1.52E-46	5.89E-45
TPBG	1918.368336	1.722352536	0.120326778	14.31395877	1.79E-46	6.89E-45
AC022784.1	48.32162096	4.323945995	0.30221033	14.30773723	1.96E-46	7.53E-45
WDHD1	726.9072056	1.783034469	0.124626064	14.30707519	1.98E-46	7.59E-45
TDRKH	1423.52323	1.371888253	0.095938772	14.29962283	2.20E-46	8.43E-45
AL590666.2	88.26045283	3.744966775	0.261938596	14.2971171	2.28E-46	8.72E-45
LINC01271	27.25487891	2.58596504	0.181000051	14.28709564	2.63E-46	1.00E-44
POLG2	527.5688815	1.232680026	0.086288288	14.2856006	2.69E-46	1.02E-44
SIX4	818.8026271	1.91617249	0.134232197	14.27505872	3.13E-46	1.19E-44
BZW2	4353.914714	1.299854373	0.091127223	14.26417194	3.66E-46	1.39E-44
ANKRD34B	111.5522118	5.07479106	0.355825672	14.26201495	3.77E-46	1.43E-44
LY6D	398.8849021	5.555751616	0.390009715	14.24516211	4.80E-46	1.81E-44
KLK6	320.0911899	6.356243422	0.446251717	14.24362793	4.91E-46	1.85E-44
AC120036.1	22.68313332	5.532654969	0.388656271	14.23534208	5.53E-46	2.08E-44
POLR2H	2345.776589	1.165761808	0.081893292	14.23513185	5.55E-46	2.09E-44
PCSK1	880.6109524	5.692729588	0.399950543	14.23358386	5.67E-46	2.13E-44
SP8	100.5845139	6.910665303	0.485520562	14.23351726	5.68E-46	2.13E-44
GYG2	561.3613822	2.226966581	0.156610319	14.21979465	6.91E-46	2.58E-44
RHOV	1385.271756	3.617419258	0.254432214	14.21761499	7.12E-46	2.66E-44
PGLYRP4	98.95136734	4.272471216	0.300636755	14.21140676	7.78E-46	2.90E-44
NPM3	1027.416447	1.680523157	0.118274594	14.2086572	8.10E-46	3.02E-44
MINAR1	79.17643337	2.024929916	0.142517497	14.20828991	8.14E-46	3.03E-44
TFB2M	1088.902157	1.178171899	0.082945744	14.20412729	8.64E-46	3.21E-44
FAM172BP	27.61057012	3.900080816	0.274656051	14.19987216	9.18E-46	3.40E-44
GNL3	3767.20467	1.088860388	0.076756179	14.18596402	1.12E-45	4.13E-44
AL121949.1	236.7644257	4.17412236	0.294255148	14.18538431	1.13E-45	4.16E-44
RPP40	276.0821549	1.523528544	0.107420293	14.18287459	1.17E-45	4.31E-44
TDRKH-AS1	50.56039656	2.032546556	0.143360973	14.17782338	1.26E-45	4.62E-44
AL445524.1	357.9016472	2.777516672	0.196093102	14.16427526	1.52E-45	5.60E-44
PRR19	92.62366531	2.169551151	0.153192922	14.16221533	1.57E-45	5.76E-44
P4HA3	324.5904433	2.236677528	0.157963898	14.1594222	1.63E-45	5.98E-44
ELF3-AS1	113.9913484	1.727044856	0.121978343	14.15861878	1.65E-45	6.05E-44
GOLGA7B	1175.692206	2.713342739	0.191667462	14.15651205	1.70E-45	6.22E-44
ZC3HAV1L	241.3684674	1.58308166	0.111834419	14.15558537	1.72E-45	6.30E-44
RAD54B	135.774854	1.716111746	0.121246962	14.15385358	1.77E-45	6.44E-44
LAD1	6789.602638	1.950983228	0.137933781	14.14434677	2.02E-45	7.35E-44
LINC00862	31.90816354	3.887552565	0.274908707	14.14124932	2.11E-45	7.67E-44
EGLN3	2977.456752	3.031243181	0.214666598	14.12070258	2.83E-45	1.02E-43
HIST2H2BC	560.8656006	1.925179155	0.136384666	14.11580356	3.04E-45	1.09E-43
MMACHC	468.876678	1.028119698	0.072883883	14.10626953	3.47E-45	1.25E-43
JPT2	7494.310461	1.094253578	0.077659134	14.09046853	4.35E-45	1.56E-43
PHLDA2	1320.183125	2.301692258	0.163443843	14.08246538	4.87E-45	1.74E-43
PMM2	954.260537	1.123671008	0.079803252	14.08051651	5.00E-45	1.79E-43
NQO1	13783.10993	3.023160456	0.214782617	14.0754429	5.38E-45	1.92E-43
BRDT	295.5297134	6.120033484	0.434828248	14.07459959	5.44E-45	1.94E-43
TRIM15	75.77673591	6.356712583	0.451741245	14.07157894	5.68E-45	2.02E-43
AL354707.1	90.71201577	2.942937608	0.209210853	14.06684962	6.07E-45	2.16E-43
AC015849.5	24.06908599	3.697351351	0.26296472	14.06025626	6.66E-45	2.37E-43
STK39	2869.135449	1.52870138	0.108732538	14.05928165	6.76E-45	2.40E-43
CHTF18	768.8093337	1.804053116	0.128325156	14.05845259	6.84E-45	2.43E-43
MB	431.5904129	3.229596889	0.22982906	14.05216944	7.47E-45	2.65E-43
CCNE2	245.3278086	2.030161268	0.144480039	14.05150003	7.54E-45	2.67E-43
AC099850.3	85.77005604	2.33970047	0.166538368	14.04901766	7.81E-45	2.76E-43
MROH3P	35.88320392	5.238630335	0.372971966	14.04564098	8.19E-45	2.89E-43
PSMG3	1869.36994	1.543413446	0.109957078	14.03650832	9.32E-45	3.29E-43
RAB3B	390.5185802	4.23491389	0.301733385	14.03528444	9.48E-45	3.34E-43
TLCD1	976.332157	1.759245161	0.12536993	14.03243317	9.87E-45	3.47E-43
SNHG4	116.9518708	2.218783277	0.158212836	14.02404089	1.11E-44	3.90E-43
ADAM8	3032.761024	2.123845805	0.151448479	14.02355326	1.12E-44	3.92E-43
GMPPA	2444.522395	1.010820415	0.072122218	14.01538173	1.26E-44	4.39E-43
COL3A1	97828.42984	2.51814841	0.179701493	14.01295206	1.30E-44	4.54E-43
ANXA10	217.2021265	6.231830153	0.44475472	14.01183591	1.32E-44	4.60E-43
AC100861.1	145.1095312	1.429635599	0.102100097	14.00229422	1.51E-44	5.25E-43
DUSP9	119.1427311	4.563265812	0.325898854	14.00209224	1.51E-44	5.26E-43
FUT3	1338.0414	2.310931493	0.165067757	13.99989638	1.56E-44	5.42E-43
MTBP	282.4942435	1.70128685	0.121549434	13.99666614	1.63E-44	5.66E-43
GPR19	51.31582424	2.434398155	0.173972306	13.9930211	1.72E-44	5.95E-43
TNFRSF18	365.2191413	2.637267442	0.188606001	13.98294554	1.98E-44	6.83E-43
HSF2BP	41.89854604	2.236672976	0.160007191	13.97857784	2.11E-44	7.25E-43
IBSP	85.27513374	4.591340251	0.328727664	13.96700296	2.48E-44	8.50E-43
PC	1745.733602	1.70155551	0.121926994	13.95552747	2.91E-44	9.96E-43
GAPDH	98047.41862	1.70408251	0.122193345	13.94578816	3.34E-44	1.14E-42
SNHG1	1716.455109	1.590138522	0.114032309	13.94463141	3.39E-44	1.15E-42
MAP7D2	454.809478	3.35239894	0.240534187	13.93730756	3.76E-44	1.28E-42
SULF1	7858.576812	2.539501179	0.182238261	13.93506044	3.88E-44	1.32E-42
