gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TMEM204	1002.205981	-1.917048668	0.108385362	-17.68733918	5.25E-70	5.83E-68
FOXD3-AS1	51.84310934	6.97994104	0.394641924	17.68677024	5.30E-70	5.87E-68
AP001189.1	31.78620384	-3.059685209	0.173072885	-17.67859369	6.13E-70	6.77E-68
LYPD1	252.7096182	4.074343238	0.230638083	17.66552683	7.73E-70	8.50E-68
KNL1	480.7769017	2.626952167	0.14876355	17.65857408	8.74E-70	9.59E-68
AL162595.1	50.88757377	2.353469659	0.133277813	17.65837544	8.77E-70	9.59E-68
STRA6	709.5114055	4.476230113	0.253527292	17.65581166	9.18E-70	1.00E-67
AC020907.1	49.67633159	5.93709726	0.336448758	17.64636402	1.09E-69	1.18E-67
BCL2L15	639.851316	3.524083367	0.199912037	17.62816998	1.50E-69	1.62E-67
C14orf132	1108.110472	-2.635654916	0.149578142	-17.62058872	1.71E-69	1.84E-67
RSPO1	60.58617594	-3.596273527	0.204095675	-17.62052788	1.71E-69	1.84E-67
RHOJ	631.8858322	-1.868959735	0.106099282	-17.61519679	1.88E-69	2.02E-67
NECTIN4	2981.084802	2.338665578	0.132858521	17.60267655	2.35E-69	2.51E-67
PPP1R15A	4914.382395	-1.876946976	0.106656586	-17.59804108	2.55E-69	2.72E-67
LINC01270	146.8490032	2.883497604	0.163911375	17.591809	2.85E-69	3.03E-67
HIGD1B	198.140574	-2.793663281	0.158872839	-17.58427237	3.25E-69	3.45E-67
ORC1	325.3740629	2.741229534	0.15597945	17.57429924	3.88E-69	4.10E-67
PCAT6	204.7449388	2.709009109	0.154183179	17.57006914	4.18E-69	4.40E-67
HIST1H2BD	941.3685844	2.626866148	0.149520917	17.56855292	4.29E-69	4.51E-67
CAVIN1	11613.07697	-2.083007103	0.118588675	-17.56497499	4.57E-69	4.78E-67
TNNC1	649.0748913	-3.57188807	0.203515076	-17.55097532	5.85E-69	6.10E-67
BARX1	696.2658943	7.531165925	0.429151963	17.54894903	6.06E-69	6.31E-67
KDELR3	2334.21515	2.230288866	0.127264328	17.52485472	9.26E-69	9.61E-67
FEZF1	162.6029053	5.633411695	0.321544664	17.51984195	1.01E-68	1.05E-66
SKA1	259.6985398	3.0207542	0.172550043	17.50653986	1.28E-68	1.32E-66
HELLS	712.4323294	2.389140583	0.1365266	17.4994513	1.45E-68	1.49E-66
KNTC1	1336.465761	2.123465413	0.121578195	17.4658409	2.61E-68	2.67E-66
GLIPR2	2223.101369	-2.216696918	0.1269332	-17.46349199	2.72E-68	2.78E-66
GIMAP6	1396.93236	-2.097073092	0.120099946	-17.4610661	2.84E-68	2.89E-66
JPH4	77.87154129	-2.598906639	0.148844552	-17.46054259	2.86E-68	2.91E-66
CNOT11	3520.982687	1.125831371	0.064481443	17.45977318	2.90E-68	2.94E-66
PAEP	3206.657864	7.440280979	0.426255063	17.45499729	3.15E-68	3.19E-66
AC093890.1	16.20173768	-2.753809854	0.157775891	-17.45393318	3.21E-68	3.24E-66
SLIT2	1611.491095	-2.488368648	0.142690818	-17.43888423	4.18E-68	4.20E-66
DGCR5	348.9964261	3.648169234	0.209374704	17.42411647	5.41E-68	5.42E-66
SALL4	118.5071026	3.414801662	0.19608067	17.41528967	6.32E-68	6.31E-66
EFCC1	295.5202824	-2.585183892	0.148532475	-17.40483956	7.58E-68	7.55E-66
CA9	932.0366777	5.595655412	0.321506453	17.40448866	7.63E-68	7.58E-66
INMT	2541.325284	-3.501322462	0.201220999	-17.40038303	8.20E-68	8.12E-66
CLIC5	3471.999991	-3.634114265	0.209008743	-17.38737917	1.03E-67	1.02E-65
PIMREG	292.6727279	3.167694054	0.182189456	17.38681329	1.04E-67	1.02E-65
CDT1	736.8667868	2.726070356	0.157006591	17.36277658	1.58E-67	1.55E-65
MCM4	3983.580668	2.203830938	0.127064074	17.34424901	2.18E-67	2.13E-65
DMBX1	73.02806954	6.482506745	0.373933542	17.33598626	2.52E-67	2.46E-65
KIFC1	1115.576642	2.731155086	0.157548572	17.33532113	2.55E-67	2.48E-65
LANCL1-AS1	56.72478369	-3.571212	0.20620607	-17.31865608	3.40E-67	3.30E-65
PAFAH1B3	1607.144794	2.216992515	0.128019923	17.3175586	3.47E-67	3.36E-65
PPP1R14BP3	651.7389308	2.035082675	0.117552243	17.31215525	3.81E-67	3.68E-65
SCUBE1	378.1322092	-3.571071246	0.206289354	-17.31098173	3.89E-67	3.74E-65
ONECUT1	42.57718858	6.67366207	0.385648305	17.30504706	4.31E-67	4.14E-65
HEG1	4796.335879	-2.129316241	0.123126441	-17.29373665	5.24E-67	5.02E-65
TK1	2669.564642	2.634704755	0.152377436	17.29064893	5.53E-67	5.28E-65
PLEK2	860.2363203	2.720909982	0.157517947	17.27365062	7.43E-67	7.08E-65
SYT7	2977.726287	3.43160701	0.198990115	17.24511293	1.22E-66	1.16E-64
ESCO2	236.0464167	2.629204344	0.152524899	17.23786977	1.38E-66	1.31E-64
DNA2	397.7645085	2.233952769	0.1296102	17.23593334	1.43E-66	1.35E-64
CHAF1B	587.0037741	1.921416453	0.111478018	17.23583256	1.43E-66	1.35E-64
AC011899.2	176.2118212	-2.376173381	0.137870907	-17.23477006	1.46E-66	1.37E-64
RDM1	37.67770998	3.589746262	0.208302812	17.23330675	1.49E-66	1.40E-64
NMUR1	78.11951212	-2.677501455	0.155476204	-17.2212942	1.84E-66	1.72E-64
ASF1B	839.9749025	2.353369587	0.136814922	17.20111782	2.60E-66	2.43E-64
SLC25A10	794.6366093	2.192570651	0.127498556	17.1968273	2.80E-66	2.61E-64
PDIA4	21346.3235	1.764084613	0.102600002	17.19380679	2.95E-66	2.74E-64
B3GNT6	819.6105815	5.758740356	0.334963822	17.19212639	3.04E-66	2.81E-64
BUB1	1082.059413	2.647737818	0.154023615	17.19046663	3.13E-66	2.89E-64
ARHGAP31	2434.915115	-2.134072516	0.124163307	-17.18762627	3.29E-66	3.02E-64
PITX1	694.4264145	4.543844535	0.264498306	17.17910636	3.81E-66	3.49E-64
FAM110D	84.36175253	-2.330212924	0.135889789	-17.14781467	6.53E-66	5.97E-64
NECAB1	247.5232241	-3.176178478	0.185282234	-17.14238011	7.17E-66	6.54E-64
SLC24A2	53.69461964	5.108445104	0.298211536	17.13027326	8.82E-66	8.03E-64
IL3RA	613.2017823	-1.732688371	0.101201348	-17.1211985	1.03E-65	9.36E-64
HBA2	954.3568003	-4.158203164	0.242873861	-17.12083445	1.04E-65	9.39E-64
C11orf86	101.3034391	7.77683881	0.454904304	17.09554897	1.60E-65	1.45E-63
NMU	244.12997	4.584815138	0.268237648	17.09236259	1.69E-65	1.52E-63
HBB	5484.39222	-4.259356272	0.249331724	-17.08308995	1.98E-65	1.78E-63
ADARB1	1299.549863	-1.762486227	0.103197768	-17.07872437	2.14E-65	1.91E-63
HNF4G	400.8099834	3.510898349	0.205675908	17.0700515	2.48E-65	2.22E-63
AKR7A3	458.1307464	5.022523311	0.294320762	17.06479445	2.71E-65	2.42E-63
POLE2	284.5176403	2.351169668	0.137829292	17.05856307	3.02E-65	2.68E-63
AC011294.1	64.43414706	4.904573225	0.287700796	17.0474788	3.65E-65	3.24E-63
YBX2	256.1740266	4.739765993	0.278185911	17.03812379	4.28E-65	3.79E-63
AURKA	1051.669468	2.632111464	0.154658396	17.01887215	5.95E-65	5.25E-63
LMCD1	1925.026738	-1.742012059	0.10238414	-17.01447184	6.41E-65	5.65E-63
ANOS1	2489.270113	-2.802074477	0.164792145	-17.00368957	7.71E-65	6.77E-63
FGB	6647.184865	8.640677475	0.508487352	16.99290543	9.27E-65	8.12E-63
TONSL	1009.271423	2.11600195	0.124538514	16.99074353	9.62E-65	8.40E-63
AL445307.1	4.309343559	-3.47523386	0.204569742	-16.98801508	1.01E-64	8.78E-63
CENPU	711.881121	2.374664258	0.139923778	16.97112734	1.34E-64	1.17E-62
PCAT19	330.0177638	-2.418415627	0.142518812	-16.96909761	1.39E-64	1.21E-62
CNTD2	185.2562822	4.300771011	0.25357338	16.96065658	1.61E-64	1.39E-62
GIMAP1	462.133941	-2.008987542	0.118512181	-16.95173887	1.87E-64	1.61E-62
TFF1	1046.010299	8.121797452	0.479443527	16.94005029	2.28E-64	1.96E-62
DENND3	2650.918089	-1.737790416	0.102617226	-16.93468515	2.50E-64	2.14E-62
MSTO1	702.3359557	1.479531402	0.087389658	16.93028017	2.69E-64	2.30E-62
MMP1	4198.655467	4.910113564	0.29010707	16.92517719	2.93E-64	2.51E-62
CGREF1	328.1135605	4.122456633	0.243708969	16.91549002	3.46E-64	2.95E-62
KIF23	826.2212131	2.579621843	0.152562826	16.90858713	3.89E-64	3.31E-62
GPM6A	420.7191949	-4.433196206	0.262201543	-16.90759007	3.96E-64	3.35E-62
KAT2A	3012.092735	1.683319038	0.099582692	16.90373108	4.22E-64	3.57E-62
NLRC4	271.1814259	-2.074212173	0.122715215	-16.90264868	4.30E-64	3.63E-62
HBEGF	1834.347209	-2.580137806	0.152695772	-16.89724453	4.71E-64	3.97E-62
GPIHBP1	414.5634692	-3.707886891	0.21946596	-16.89504331	4.89E-64	4.11E-62
CMTM2	23.84101682	-2.306148718	0.136539929	-16.88992182	5.34E-64	4.47E-62
TENT5B	435.6620031	-2.814373888	0.166680238	-16.88486839	5.81E-64	4.86E-62
DNAJC12	1130.70774	4.25492645	0.252478835	16.85260649	1.00E-63	8.37E-62
CENPE	564.8510795	2.65748068	0.157694924	16.85203695	1.01E-63	8.43E-62
AGMAT	158.2953412	2.605185339	0.154629895	16.84787625	1.09E-63	9.02E-62
C2CD4A	723.1971505	4.084429427	0.242440004	16.84717604	1.10E-63	9.11E-62
AP001189.3	29.09721939	-2.502846815	0.148589523	-16.84403286	1.16E-63	9.58E-62
LHFPL6	1591.947944	-1.712745983	0.101759287	-16.8313481	1.44E-63	1.18E-61
PODXL2	2248.623004	3.228602538	0.192209622	16.79729924	2.55E-63	2.10E-61
SNRK	1977.596831	-1.196746977	0.07125963	-16.79417897	2.69E-63	2.21E-61
GALNT14	922.9238604	3.668426004	0.218458476	16.79232623	2.78E-63	2.27E-61
CCNF	863.7761889	1.892687972	0.11276613	16.78418839	3.19E-63	2.60E-61
THBD	2870.565522	-2.439785629	0.145454986	-16.77347543	3.82E-63	3.11E-61
AC090015.1	44.55579316	6.973669648	0.415914767	16.76706431	4.25E-63	3.45E-61
NLN	1758.245608	1.394653443	0.083270286	16.74851272	5.81E-63	4.70E-61
TNFRSF21	8959.792167	1.963590098	0.117241981	16.74818252	5.84E-63	4.72E-61
AL391056.1	144.2603139	4.307055667	0.2572907	16.74003633	6.69E-63	5.40E-61
HBA1	22.09413428	-4.408755354	0.263475266	-16.73309004	7.52E-63	6.05E-61
RHBDL1	236.8041518	3.182226933	0.19031148	16.72115069	9.19E-63	7.38E-61
MYO7A	780.2083068	1.978753276	0.118376258	16.71579518	1.01E-62	8.05E-61
PHKA1	1128.172043	1.643546595	0.098323711	16.7156689	1.01E-62	8.05E-61
RHBG	47.02163129	4.634410328	0.277378028	16.70792152	1.15E-62	9.15E-61
STXBP6	469.5552242	-3.388837435	0.203082958	-16.68696113	1.63E-62	1.30E-60
LTBP4	6237.668546	-2.224119667	0.13335716	-16.67791712	1.90E-62	1.51E-60
MAST1	98.08071776	3.238774827	0.194216374	16.67611623	1.96E-62	1.55E-60
FANCI	1361.968987	1.98394659	0.118973209	16.67557433	1.97E-62	1.56E-60
KCNN4	2402.868301	3.234113984	0.193968857	16.67336725	2.05E-62	1.61E-60
P2RY6	826.9134583	2.983212459	0.178945747	16.67104417	2.13E-62	1.67E-60
SPRYD7	750.1069894	-1.285084016	0.077114339	-16.66465715	2.37E-62	1.86E-60
LINC00656	6.769950835	-3.518877328	0.211266627	-16.6560965	2.73E-62	2.14E-60
KLF6	10190.88448	-1.7927557	0.107642471	-16.65472451	2.80E-62	2.18E-60
AC135012.3	11.859204	-4.081223816	0.24508429	-16.65232734	2.91E-62	2.27E-60
TCN1	1136.351133	6.725176409	0.40398084	16.64726576	3.17E-62	2.46E-60
KNOP1	893.9158365	1.137812477	0.068352191	16.64632045	3.22E-62	2.50E-60
BBOX1-AS1	83.07321376	5.588646699	0.335819527	16.64181577	3.47E-62	2.69E-60
LINC00857	186.1390674	2.266847298	0.136288643	16.63269402	4.04E-62	3.12E-60
WFS1	3437.467271	-1.733806412	0.104286824	-16.625364	4.57E-62	3.52E-60
CHEK1	747.3279668	2.227627359	0.134023296	16.62119521	4.89E-62	3.76E-60
SLC35F2	1905.224898	1.864624619	0.112236446	16.61336122	5.58E-62	4.28E-60
MYADM	8268.348594	-1.994303592	0.120073127	-16.60907522	5.99E-62	4.59E-60
MCEMP1	1171.147485	-4.029791333	0.242630579	-16.60875287	6.02E-62	4.60E-60
CDCA7	1178.609832	2.916963141	0.175777657	16.59461838	7.62E-62	5.81E-60
AOC1	1845.234571	4.972181566	0.299636214	16.59406084	7.69E-62	5.85E-60
CDKN3	410.8396973	2.879096585	0.173594782	16.58515628	8.92E-62	6.77E-60
F8	997.6398849	-1.811598135	0.109236256	-16.58422032	9.06E-62	6.86E-60
AC125807.2	155.7444053	-2.15480967	0.129964826	-16.57994509	9.73E-62	7.35E-60
PPM1F	1632.112495	-1.273547714	0.076829589	-16.57626609	1.03E-61	7.80E-60
AKR1B10	3131.352263	7.358087723	0.443975324	16.57319074	1.09E-61	8.19E-60
AC093278.2	176.5054708	-1.891424438	0.114217319	-16.55987416	1.36E-61	1.02E-59
CGNL1	2405.627027	-2.22478661	0.134512314	-16.53965007	1.90E-61	1.42E-59
AL365181.2	226.3983855	5.349024645	0.324069578	16.50579077	3.33E-61	2.49E-59
NOTCH4	1377.674438	-1.823887762	0.110626486	-16.48689949	4.56E-61	3.40E-59
C1QTNF6	1377.441283	2.271084755	0.137752097	16.48675269	4.57E-61	3.40E-59
MAD2L1	888.4556579	2.556220871	0.15504886	16.48655058	4.58E-61	3.40E-59
RNU6-529P	7.688776057	-2.076278605	0.125946202	-16.48544037	4.67E-61	3.46E-59
SEMA6A	618.6669855	-2.547155224	0.154520256	-16.48428033	4.76E-61	3.52E-59
ADGRF4	271.7274642	4.488291365	0.272288196	16.48360607	4.81E-61	3.55E-59
TIE1	1557.399476	-1.977116645	0.119958622	-16.48165514	4.97E-61	3.66E-59
JCAD	2865.124906	-2.098340616	0.127356321	-16.47614029	5.45E-61	4.00E-59
GSTM5	201.8065158	-2.456831792	0.149138162	-16.47352871	5.69E-61	4.17E-59
ECT2	2344.150447	2.163726472	0.131350844	16.47287837	5.75E-61	4.21E-59
DLL3	157.1362419	6.649658848	0.403867607	16.46494724	6.55E-61	4.78E-59
PROM2	3918.599711	2.607305138	0.158410025	16.45921805	7.20E-61	5.24E-59
FAM136A	2150.744537	1.169591243	0.071060161	16.4591697	7.21E-61	5.24E-59
SCN4B	451.0467021	-2.810874167	0.170816789	-16.45549123	7.66E-61	5.56E-59
BTNL9	582.4214084	-3.417558999	0.207788654	-16.44728399	8.77E-61	6.35E-59
PLPP3	3530.039076	-1.404803575	0.085513417	-16.42787333	1.21E-60	8.73E-59
RCAN1	2173.373341	-1.810726642	0.110223969	-16.4277031	1.21E-60	8.74E-59
DDX11-AS1	36.56541555	2.451095043	0.149206898	16.42749145	1.22E-60	8.75E-59
CLSPN	336.0271146	2.720061073	0.165724904	16.41310998	1.54E-60	1.11E-58
LINC00942	275.333862	6.080032022	0.37053486	16.40879896	1.65E-60	1.19E-58
TMEM63C	532.4747833	4.009791358	0.244598807	16.39333983	2.13E-60	1.53E-58
FAM189A2	912.7406225	-2.933669755	0.17908257	-16.38165985	2.59E-60	1.85E-58
SESN1	1108.712563	-1.64043446	0.100161287	-16.37792921	2.75E-60	1.96E-58
DNAJC22	466.3333905	3.460674694	0.211384741	16.37144987	3.06E-60	2.17E-58
ALAS2	23.10662959	-4.098888983	0.250514314	-16.36189534	3.58E-60	2.54E-58
PLXNB3	979.0697212	3.38021304	0.206656262	16.35669307	3.90E-60	2.76E-58
GPX2	4843.164076	5.952072728	0.364072709	16.34858253	4.45E-60	3.15E-58
C1orf131	614.2200142	1.007869383	0.061659615	16.34569693	4.67E-60	3.29E-58
CILP2	552.4239345	3.507026897	0.21455849	16.34531865	4.70E-60	3.31E-58
LDLR	6339.788347	-2.123209259	0.129924598	-16.34185748	4.97E-60	3.49E-58
FANCA	706.3592949	1.867798428	0.114317474	16.33869578	5.24E-60	3.67E-58
WFDC3	485.6748438	3.914580782	0.239985902	16.31171145	8.15E-60	5.70E-58
VSIR	2791.767587	-1.604814127	0.098409403	-16.30752834	8.73E-60	6.09E-58
STYK1	444.8604533	2.601485759	0.159540356	16.30612988	8.93E-60	6.22E-58
TSACC	37.2003201	3.074389794	0.188560214	16.30455187	9.16E-60	6.37E-58
RAI2	608.6656877	-2.134847181	0.130937102	-16.30437175	9.19E-60	6.38E-58
AC145343.1	52.85522933	3.070002659	0.188324907	16.30162842	9.61E-60	6.65E-58
AL365181.3	566.1066648	4.437759145	0.272318266	16.29622281	1.05E-59	7.26E-58
NXPH3	171.1856351	-2.4237864	0.148779249	-16.29115899	1.14E-59	7.87E-58
SIRPB1	385.6170693	-2.857229856	0.175393305	-16.29041577	1.15E-59	7.95E-58
AL031985.3	145.0170239	1.817381137	0.111615332	16.2825402	1.31E-59	9.02E-58
BMPR2	5731.804461	-1.337170852	0.082190564	-16.26915294	1.63E-59	1.12E-57
ABCC3	11057.4451	2.529966028	0.155513016	16.26851624	1.65E-59	1.13E-57
TMEM182	384.5103176	1.542306077	0.094809	16.26750702	1.68E-59	1.15E-57
PEAK1	2647.852014	-1.636887089	0.1006428	-16.26432388	1.77E-59	1.21E-57
TERT	41.10192847	5.349384584	0.32892019	16.26347285	1.79E-59	1.22E-57
SMIM25	728.4588082	-2.490443862	0.153261649	-16.24962201	2.25E-59	1.53E-57
CD300LG	123.7250009	-4.96399042	0.3054905	-16.24924643	2.26E-59	1.53E-57
SHCBP1	499.7736473	2.274275284	0.139971311	16.24815305	2.30E-59	1.56E-57
COX7A1	291.302815	-1.934087072	0.119100625	-16.23910089	2.67E-59	1.80E-57
C1orf74	277.7256169	1.202626508	0.074071386	16.23604697	2.80E-59	1.89E-57
VPS9D1-AS1	224.5060822	2.829082868	0.17430143	16.23097912	3.05E-59	2.05E-57
SPN	1552.99367	-2.29449253	0.141375611	-16.22976205	3.11E-59	2.08E-57
BLM	392.3500638	2.078552167	0.128147504	16.2199973	3.64E-59	2.44E-57
CARD14	456.9001837	3.450273058	0.21279329	16.21420048	4.00E-59	2.68E-57
ONECUT2	210.7976541	4.952532258	0.305569573	16.20754384	4.46E-59	2.98E-57
FRMD3	252.4432895	-2.426136629	0.149732689	-16.20311929	4.79E-59	3.19E-57
TRAIP	229.899462	1.805800774	0.111659146	16.17243945	7.89E-59	5.24E-57
TRPV2	1502.448809	-1.898408574	0.117708515	-16.12804791	1.62E-58	1.08E-56
U62317.1	168.0266014	2.856443026	0.177308432	16.11002364	2.17E-58	1.44E-56
NCKAP5	548.2754565	-3.522060991	0.218656962	-16.10770112	2.25E-58	1.49E-56
MIR22HG	1090.992181	-1.624911632	0.100929773	-16.09942812	2.57E-58	1.70E-56
AC133785.1	27.26249698	6.560564038	0.407793407	16.08796004	3.10E-58	2.04E-56
JDP2	1583.92778	-1.465531325	0.091119141	-16.08368249	3.32E-58	2.18E-56
SYNM	672.5972389	-1.842993681	0.114594803	-16.08269857	3.37E-58	2.21E-56
BCL6B	745.4956101	-1.770351596	0.11008165	-16.08216802	3.40E-58	2.23E-56
TCF21	524.3658752	-3.105580712	0.193122463	-16.0808881	3.47E-58	2.27E-56
CHRNA5	228.1083573	3.600457631	0.223902761	16.08045211	3.50E-58	2.28E-56
ST8SIA6	87.17137323	-3.324720155	0.206967753	-16.06395251	4.57E-58	2.97E-56
HPS5	1617.062002	-1.130127365	0.070366277	-16.06063886	4.82E-58	3.13E-56
MARCKSL1	9071.021691	1.909007248	0.118864304	16.0603914	4.83E-58	3.14E-56
FHL5	169.5817809	-2.752851949	0.171480619	-16.053429	5.41E-58	3.50E-56
ADAMTS14	333.0244595	2.657180033	0.165661897	16.03977791	6.74E-58	4.35E-56
AC009093.3	134.2399965	-4.127846499	0.257415416	-16.03573926	7.19E-58	4.64E-56
WNT3A	111.7495966	-4.105794626	0.256092353	-16.03247645	7.58E-58	4.88E-56
SLC4A1	9.400655847	-3.449261168	0.21518106	-16.02957607	7.94E-58	5.10E-56
ARHGEF16	1755.065656	1.763648126	0.110059647	16.02447555	8.62E-58	5.53E-56
DONSON	687.1558101	1.48459584	0.092647709	16.0240966	8.67E-58	5.55E-56
GGCT	2372.591108	1.676654746	0.104732324	16.00895198	1.11E-57	7.07E-56
LGSN	961.9820356	4.571371671	0.285563664	16.00824003	1.12E-57	7.14E-56
CDK1	1537.589608	2.453424699	0.153417004	15.99186942	1.46E-57	9.27E-56
EPCAM	20808.7149	1.606529463	0.100487752	15.98731617	1.57E-57	9.95E-56
TACC1	6099.872782	-1.829046512	0.114460168	-15.97976433	1.77E-57	1.12E-55
AC018647.1	18.26629903	-2.69208015	0.168541382	-15.97281402	1.98E-57	1.25E-55
E2F2	313.4903707	2.335060922	0.146521561	15.93663691	3.53E-57	2.23E-55
DBNDD1	1446.262726	1.965613237	0.123464881	15.92042392	4.57E-57	2.88E-55
THBS2	9558.730915	2.905539171	0.182619062	15.91038276	5.37E-57	3.38E-55
SOX4	10613.37242	1.65682867	0.104141527	15.90939475	5.45E-57	3.43E-55
DARS-AS1	110.269146	1.916418158	0.120466282	15.90833652	5.55E-57	3.48E-55
MUC3A	2958.732721	4.665839108	0.293454417	15.8997065	6.37E-57	3.99E-55
AC022613.2	25.31505007	-1.548690445	0.097408109	-15.89898887	6.44E-57	4.03E-55
VWF	13286.95765	-2.324241764	0.146252946	-15.89193128	7.21E-57	4.50E-55
MSL3P1	38.54134824	2.793063427	0.175881176	15.88040002	8.66E-57	5.40E-55
C1orf61	165.5464359	5.506239209	0.346788099	15.87782054	9.03E-57	5.61E-55
S100P	10602.35081	5.03837867	0.317364381	15.87569046	9.34E-57	5.80E-55
CA4	319.2229456	-4.349848937	0.274035196	-15.87332214	9.70E-57	6.01E-55
NKX1-2	94.55075302	7.632687965	0.48089294	15.87190688	9.92E-57	6.13E-55
P3H4	1837.962869	2.065486804	0.130148251	15.87026174	1.02E-56	6.29E-55
AC021016.2	106.1261876	-1.593360655	0.10040305	-15.86964394	1.03E-56	6.34E-55
CPNE7	358.4029043	3.199815559	0.201742904	15.86085802	1.18E-56	7.28E-55
PTTG1	1063.779806	2.32170513	0.146386857	15.8600654	1.20E-56	7.36E-55
CLDN10-AS1	73.56686183	6.582646993	0.415076756	15.85886683	1.22E-56	7.48E-55
IGHG4	17650.55324	4.145508692	0.261404532	15.85859532	1.23E-56	7.50E-55
CD5L	22.07113384	-4.067723463	0.256742486	-15.84359305	1.56E-56	9.51E-55
ARHGAP40	473.5410351	3.672284821	0.231811485	15.84168628	1.60E-56	9.79E-55
ATIC	4421.569699	1.213875437	0.076646302	15.83736464	1.72E-56	1.05E-54
COLEC10	21.62698583	-3.037343673	0.191912976	-15.82667173	2.04E-56	1.24E-54
CCDC85A	89.53258171	-2.819184582	0.178164179	-15.82352072	2.14E-56	1.30E-54
BARX2	502.0045259	3.874865792	0.244893494	15.82265715	2.17E-56	1.31E-54
KIF1C	7472.125808	-1.325383655	0.083813438	-15.8134982	2.51E-56	1.52E-54
EMC3-AS1	165.635183	1.907242251	0.120626549	15.81113163	2.61E-56	1.57E-54
AC112777.1	27.75556399	3.298669748	0.208680074	15.8073058	2.77E-56	1.67E-54
CCDC150	111.8406224	2.610516604	0.165192903	15.80283749	2.97E-56	1.79E-54
CP	17010.32413	3.481858181	0.22033775	15.80236787	3.00E-56	1.80E-54
NPR1	957.1790559	-2.617622922	0.165663386	-15.80085372	3.07E-56	1.84E-54
ERO1A	10352.30165	2.030224821	0.128497317	15.79974489	3.12E-56	1.87E-54
DDX12P	143.0670053	2.385730455	0.151036054	15.79576793	3.33E-56	1.99E-54
ALG1L	294.1013602	3.275589565	0.207402699	15.79337967	3.46E-56	2.06E-54
TBX15	477.8387692	3.729264748	0.236244107	15.78564134	3.91E-56	2.32E-54
TGFBR2	10305.12812	-1.666298326	0.105558408	-15.78555764	3.91E-56	2.32E-54
BLACAT1	228.6321165	2.945001663	0.186564411	15.78544187	3.92E-56	2.32E-54
KHDC4	2491.170086	1.472340205	0.093306546	15.77960257	4.30E-56	2.55E-54
TGFBR3	1153.436583	-2.550381629	0.161708362	-15.77148883	4.89E-56	2.89E-54
DUSP13	112.1236204	6.128315365	0.388609847	15.76984064	5.02E-56	2.96E-54
AC025580.1	172.8367434	4.072693144	0.25826536	15.76941309	5.05E-56	2.98E-54
PTGES	1954.800211	2.9695659	0.188314993	15.76914222	5.07E-56	2.98E-54
AC079062.1	354.3319046	6.715083386	0.425928684	15.76574587	5.35E-56	3.14E-54
PEAR1	419.5769028	-2.013324469	0.127873661	-15.74463779	7.48E-56	4.38E-54
PHACTR1	984.5911395	-2.28667634	0.145453886	-15.72097114	1.09E-55	6.36E-54
GINS4	320.1705764	2.413969187	0.153594125	15.71654638	1.17E-55	6.81E-54
ADAMTS8	472.6112345	-3.515988006	0.223727334	-15.71550485	1.18E-55	6.91E-54
ZNF695	53.41846225	4.450418501	0.28322196	15.71353615	1.22E-55	7.11E-54
SLCO5A1	196.9150852	3.224395871	0.20522925	15.71119066	1.27E-55	7.37E-54
ARC	116.2743147	-3.457575201	0.220090392	-15.70979615	1.30E-55	7.52E-54
E2F3	1334.085963	1.358593715	0.086527909	15.70121974	1.48E-55	8.60E-54
FLAD1	2426.508194	1.389190303	0.088608158	15.67790527	2.14E-55	1.24E-53
DPEP2	340.4408403	-2.194898323	0.140024694	-15.67508027	2.24E-55	1.29E-53
AC068228.1	12.91228867	5.384825353	0.343628864	15.67046868	2.41E-55	1.39E-53
GYPC	1084.561154	-1.768662862	0.112901886	-15.66548554	2.60E-55	1.50E-53
PLPP4	106.597398	4.102090909	0.261910152	15.66220658	2.74E-55	1.58E-53
IL37	397.4697619	6.229185844	0.397958537	15.6528514	3.18E-55	1.82E-53
C11orf80	1045.171024	1.433029773	0.091586146	15.64679639	3.49E-55	2.00E-53
FXYD6	1050.757617	-1.919074937	0.122699628	-15.64042996	3.86E-55	2.21E-53
F12	234.9713058	2.825761928	0.180726167	15.63559931	4.17E-55	2.38E-53
NARF	3268.628018	1.240381797	0.07933086	15.63555218	4.17E-55	2.38E-53
LINC01572	34.65410115	3.021508747	0.193271292	15.63351041	4.30E-55	2.45E-53
ECE2	574.2242422	2.076892136	0.132861282	15.63203447	4.41E-55	2.50E-53
RAD51	305.0701773	2.190718968	0.140201476	15.62550569	4.88E-55	2.77E-53
AC009065.2	89.99111691	3.792693792	0.242732962	15.624964	4.92E-55	2.79E-53
C10orf67	41.53443897	-3.968072011	0.253975922	-15.6238118	5.01E-55	2.83E-53
