ONTOLOGY	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0051047	positive regulation of secretion	2/29	321/18805	0.00623052959501558	4.04017617359545	2.15911547054586	0.0872472789017782	0.169671843894413	0.113529915947302	GATA1/IL1A	2
BP	GO:0002263	cell activation involved in immune response	2/29	323/18805	0.00619195046439629	4.01515960286111	2.14812557594591	0.0881751949421132	0.170539427962237	0.114110429154659	BTK/GATA1	2
BP	GO:0062197	cellular response to chemical stress	2/29	323/18805	0.00619195046439629	4.01515960286111	2.14812557594591	0.0881751949421132	0.170539427962237	0.114110429154659	BTK/TRPA1	2
BP	GO:0048168	regulation of neuronal synaptic plasticity	1/29	60/18805	0.0166666666666667	10.8074712643678	2.99028463330793	0.0885747416548052	0.170539427962237	0.114110429154659	RASGRF1	1
BP	GO:0051480	regulation of cytosolic calcium ion concentration	1/29	60/18805	0.0166666666666667	10.8074712643678	2.99028463330793	0.0885747416548052	0.170539427962237	0.114110429154659	CNR1	1
BP	GO:0060350	endochondral bone morphogenesis	1/29	60/18805	0.0166666666666667	10.8074712643678	2.99028463330793	0.0885747416548052	0.170539427962237	0.114110429154659	SERPINH1	1
BP	GO:1903018	regulation of glycoprotein metabolic process	1/29	60/18805	0.0166666666666667	10.8074712643678	2.99028463330793	0.0885747416548052	0.170539427962237	0.114110429154659	GATA1	1
BP	GO:0001822	kidney development	2/29	325/18805	0.00615384615384615	3.99045092838196	2.13722359046864	0.0891061573834389	0.171278557487041	0.114604991545796	PECAM1/TFAP2A	2
BP	GO:0038093	Fc receptor signaling pathway	1/29	61/18805	0.0163934426229508	10.6302996042962	2.96071197401888	0.0899847887335999	0.172353317070623	0.115324128925264	BTK	1
BP	GO:0002712	regulation of B cell mediated immunity	1/29	62/18805	0.0161290322580645	10.4588431590656	2.93181726756105	0.0913927294680603	0.172353317070623	0.115324128925264	BTK	1
BP	GO:0002889	regulation of immunoglobulin mediated immune response	1/29	62/18805	0.0161290322580645	10.4588431590656	2.93181726756105	0.0913927294680603	0.172353317070623	0.115324128925264	BTK	1
BP	GO:0010324	membrane invagination	1/29	62/18805	0.0161290322580645	10.4588431590656	2.93181726756105	0.0913927294680603	0.172353317070623	0.115324128925264	ALOX15	1
BP	GO:0032731	positive regulation of interleukin-1 beta production	1/29	62/18805	0.0161290322580645	10.4588431590656	2.93181726756105	0.0913927294680603	0.172353317070623	0.115324128925264	AGER	1
BP	GO:0038066	p38MAPK cascade	1/29	62/18805	0.0161290322580645	10.4588431590656	2.93181726756105	0.0913927294680603	0.172353317070623	0.115324128925264	AGER	1
BP	GO:0051785	positive regulation of nuclear division	1/29	62/18805	0.0161290322580645	10.4588431590656	2.93181726756105	0.0913927294680603	0.172353317070623	0.115324128925264	IL1A	1
BP	GO:0051932	synaptic transmission, GABAergic	1/29	62/18805	0.0161290322580645	10.4588431590656	2.93181726756105	0.0913927294680603	0.172353317070623	0.115324128925264	CNR1	1
BP	GO:0070228	regulation of lymphocyte apoptotic process	1/29	62/18805	0.0161290322580645	10.4588431590656	2.93181726756105	0.0913927294680603	0.172353317070623	0.115324128925264	BTK	1
BP	GO:1903409	reactive oxygen species biosynthetic process	1/29	62/18805	0.0161290322580645	10.4588431590656	2.93181726756105	0.0913927294680603	0.172353317070623	0.115324128925264	DUOX1	1
BP	GO:0036293	response to decreased oxygen levels	2/29	330/18805	0.00606060606060606	3.92998955067921	2.1103447089671	0.0914467212019845	0.172353317070623	0.115324128925264	AGER/IL1A	2
BP	GO:0097193	intrinsic apoptotic signaling pathway	2/29	330/18805	0.00606060606060606	3.92998955067921	2.1103447089671	0.0914467212019845	0.172353317070623	0.115324128925264	BRCA1/MELK	2
BP	GO:0009914	hormone transport	2/29	331/18805	0.00604229607250755	3.91811647046567	2.10503213952476	0.0919170637763953	0.172679144084781	0.115542144552853	BTK/CNR1	2
BP	GO:0055074	calcium ion homeostasis	2/29	331/18805	0.00604229607250755	3.91811647046567	2.10503213952476	0.0919170637763953	0.172679144084781	0.115542144552853	CNR1/TRPA1	2
BP	GO:0051090	regulation of DNA-binding transcription factor activity	2/29	332/18805	0.00602409638554217	3.90631491483174	2.09974027890528	0.0923881421362558	0.173283736704674	0.115946686330341	AGER/BTK	2
BP	GO:0034113	heterotypic cell-cell adhesion	1/29	63/18805	0.0158730158730159	10.2928297755884	2.90357381877803	0.092798566892455	0.173772800261517	0.116273925919579	AGER	1
BP	GO:0046394	carboxylic acid biosynthetic process	2/29	334/18805	0.00598802395209581	3.8829238075573	2.08921808115495	0.09333249344874	0.174417551169424	0.116705338195779	ALOX15/BRCA1	2
BP	GO:0048524	positive regulation of viral process	1/29	64/18805	0.015625	10.1320043103448	2.87595639071412	0.0942023040368429	0.174417551169424	0.116705338195779	SRPK1	1
BP	GO:0098900	regulation of action potential	1/29	64/18805	0.015625	10.1320043103448	2.87595639071412	0.0942023040368429	0.174417551169424	0.116705338195779	CNR1	1
BP	GO:0072001	renal system development	2/29	336/18805	0.00595238095238095	3.85981116584565	2.07877692527173	0.0942797496869212	0.174417551169424	0.116705338195779	PECAM1/TFAP2A	2
BP	GO:0016053	organic acid biosynthetic process	2/29	337/18805	0.00593471810089021	3.84835772024967	2.07358637269642	0.094754459231825	0.174417551169424	0.116705338195779	ALOX15/BRCA1	2
BP	GO:0021545	cranial nerve development	1/29	65/18805	0.0153846153846154	9.97612732095491	2.84894110355589	0.0956039439270799	0.174417551169424	0.116705338195779	TFAP2A	1
BP	GO:0022617	extracellular matrix disassembly	1/29	65/18805	0.0153846153846154	9.97612732095491	2.84894110355589	0.0956039439270799	0.174417551169424	0.116705338195779	CTSG	1
BP	GO:0032615	interleukin-12 production	1/29	65/18805	0.0153846153846154	9.97612732095491	2.84894110355589	0.0956039439270799	0.174417551169424	0.116705338195779	AGER	1
BP	GO:0032655	regulation of interleukin-12 production	1/29	65/18805	0.0153846153846154	9.97612732095491	2.84894110355589	0.0956039439270799	0.174417551169424	0.116705338195779	AGER	1
BP	GO:0051937	catecholamine transport	1/29	65/18805	0.0153846153846154	9.97612732095491	2.84894110355589	0.0956039439270799	0.174417551169424	0.116705338195779	CNR1	1
BP	GO:0071715	icosanoid transport	1/29	65/18805	0.0153846153846154	9.97612732095491	2.84894110355589	0.0956039439270799	0.174417551169424	0.116705338195779	IL1A	1
BP	GO:0030198	extracellular matrix organization	2/29	339/18805	0.00589970501474926	3.82565354490896	2.06326460065342	0.0957060253955675	0.174417551169424	0.116705338195779	CTSG/SERPINH1	2
BP	GO:0048872	homeostasis of number of cells	2/29	339/18805	0.00589970501474926	3.82565354490896	2.06326460065342	0.0957060253955675	0.174417551169424	0.116705338195779	BTK/GATA1	2
BP	GO:0043062	extracellular structure organization	2/29	340/18805	0.00588235294117647	3.81440162271805	2.05813309851347	0.096182875725532	0.174417551169424	0.116705338195779	CTSG/SERPINH1	2
BP	GO:1902105	regulation of leukocyte differentiation	2/29	340/18805	0.00588235294117647	3.81440162271805	2.05813309851347	0.096182875725532	0.174417551169424	0.116705338195779	AGER/BTK	2
BP	GO:0045229	external encapsulating structure organization	2/29	341/18805	0.00586510263929619	3.80321569420568	2.05302099956712	0.0966604333739445	0.174417551169424	0.116705338195779	CTSG/SERPINH1	2
BP	GO:0001885	endothelial cell development	1/29	66/18805	0.0151515151515152	9.82497387669802	2.8225053420124	0.0970034895848234	0.174417551169424	0.116705338195779	PECAM1	1
BP	GO:0008631	intrinsic apoptotic signaling pathway in response to oxidative stress	1/29	66/18805	0.0151515151515152	9.82497387669802	2.8225053420124	0.0970034895848234	0.174417551169424	0.116705338195779	MELK	1
BP	GO:0031100	animal organ regeneration	1/29	66/18805	0.0151515151515152	9.82497387669802	2.8225053420124	0.0970034895848234	0.174417551169424	0.116705338195779	GATA1	1
BP	GO:0051289	protein homotetramerization	1/29	66/18805	0.0151515151515152	9.82497387669802	2.8225053420124	0.0970034895848234	0.174417551169424	0.116705338195779	TRPA1	1
BP	GO:0070050	neuron cellular homeostasis	1/29	66/18805	0.0151515151515152	9.82497387669802	2.8225053420124	0.0970034895848234	0.174417551169424	0.116705338195779	CNR1	1
BP	GO:0090303	positive regulation of wound healing	1/29	66/18805	0.0151515151515152	9.82497387669802	2.8225053420124	0.0970034895848234	0.174417551169424	0.116705338195779	DUOX1	1
BP	GO:1901224	positive regulation of non-canonical NF-kappaB signal transduction	1/29	66/18805	0.0151515151515152	9.82497387669802	2.8225053420124	0.0970034895848234	0.174417551169424	0.116705338195779	AGER	1
BP	GO:0042742	defense response to bacterium	2/29	343/18805	0.00583090379008746	3.78103950939982	2.0428544615109	0.0976176581294414	0.174417551169424	0.116705338195779	CAMP/CTSG	2
BP	GO:0045787	positive regulation of cell cycle	2/29	344/18805	0.00581395348837209	3.77004811547714	2.03779975098071	0.0980973190065449	0.174417551169424	0.116705338195779	IL1A/KIF23	2
BP	GO:0002820	negative regulation of adaptive immune response	1/29	67/18805	0.0149253731343284	9.67833247555327	2.79662767031338	0.098400944027539	0.174417551169424	0.116705338195779	ALOX15	1
BP	GO:0030219	megakaryocyte differentiation	1/29	67/18805	0.0149253731343284	9.67833247555327	2.79662767031338	0.098400944027539	0.174417551169424	0.116705338195779	GATA1	1
BP	GO:0032623	interleukin-2 production	1/29	67/18805	0.0149253731343284	9.67833247555327	2.79662767031338	0.098400944027539	0.174417551169424	0.116705338195779	IL1A	1
BP	GO:0032663	regulation of interleukin-2 production	1/29	67/18805	0.0149253731343284	9.67833247555327	2.79662767031338	0.098400944027539	0.174417551169424	0.116705338195779	IL1A	1
BP	GO:0034605	cellular response to heat	1/29	67/18805	0.0149253731343284	9.67833247555327	2.79662767031338	0.098400944027539	0.174417551169424	0.116705338195779	IL1A	1
BP	GO:0035825	homologous recombination	1/29	67/18805	0.0149253731343284	9.67833247555327	2.79662767031338	0.098400944027539	0.174417551169424	0.116705338195779	BRCA1	1
BP	GO:0042446	hormone biosynthetic process	1/29	67/18805	0.0149253731343284	9.67833247555327	2.79662767031338	0.098400944027539	0.174417551169424	0.116705338195779	DUOX1	1
BP	GO:0050994	regulation of lipid catabolic process	1/29	67/18805	0.0149253731343284	9.67833247555327	2.79662767031338	0.098400944027539	0.174417551169424	0.116705338195779	CNR1	1
BP	GO:0060042	retina morphogenesis in camera-type eye	1/29	67/18805	0.0149253731343284	9.67833247555327	2.79662767031338	0.098400944027539	0.174417551169424	0.116705338195779	TFAP2A	1
BP	GO:0070301	cellular response to hydrogen peroxide	1/29	67/18805	0.0149253731343284	9.67833247555327	2.79662767031338	0.098400944027539	0.174417551169424	0.116705338195779	TRPA1	1
BP	GO:0030888	regulation of B cell proliferation	1/29	68/18805	0.0147058823529412	9.53600405679513	2.77128775409536	0.0997963102685038	0.17621633365132	0.117908929901332	BTK	1
BP	GO:0051057	positive regulation of small GTPase mediated signal transduction	1/29	68/18805	0.0147058823529412	9.53600405679513	2.77128775409536	0.0997963102685038	0.17621633365132	0.117908929901332	RASGRF1	1
BP	GO:0032956	regulation of actin cytoskeleton organization	2/29	348/18805	0.00574712643678161	3.72671422909235	2.01776819521909	0.10002288016901	0.17621633365132	0.117908929901332	ALOX15/IL1A	2
BP	GO:0042063	gliogenesis	2/29	348/18805	0.00574712643678161	3.72671422909235	2.01776819521909	0.10002288016901	0.17621633365132	0.117908929901332	AGER/FGF5	2
BP	GO:0030199	collagen fibril organization	1/29	69/18805	0.0144927536231884	9.39780109945027	2.74646628852527	0.101189591316815	0.177463920723297	0.118743708684703	SERPINH1	1
BP	GO:0043525	positive regulation of neuron apoptotic process	1/29	69/18805	0.0144927536231884	9.39780109945027	2.74646628852527	0.101189591316815	0.177463920723297	0.118743708684703	TFAP2A	1
BP	GO:0051055	negative regulation of lipid biosynthetic process	1/29	69/18805	0.0144927536231884	9.39780109945027	2.74646628852527	0.101189591316815	0.177463920723297	0.118743708684703	BRCA1	1
BP	GO:0044773	mitotic DNA damage checkpoint signaling	1/29	70/18805	0.0142857142857143	9.26354679802956	2.7221449320811	0.102580790177395	0.179632424428288	0.120194686275966	BRCA1	1
BP	GO:0018107	peptidyl-threonine phosphorylation	1/29	71/18805	0.0140845070422535	9.13307430791646	2.69830624547041	0.103969909850992	0.181517391484213	0.121455945342354	CHI3L1	1
BP	GO:0042987	amyloid precursor protein catabolic process	1/29	71/18805	0.0140845070422535	9.13307430791646	2.69830624547041	0.103969909850992	0.181517391484213	0.121455945342354	AGER	1
BP	GO:0006887	exocytosis	2/29	358/18805	0.00558659217877095	3.62261606626854	1.968955671837	0.104884132338785	0.182564434250868	0.122156536993645	BTK/GATA1	2
BP	GO:0070482	response to oxygen levels	2/29	358/18805	0.00558659217877095	3.62261606626854	1.968955671837	0.104884132338785	0.182564434250868	0.122156536993645	AGER/IL1A	2
BP	GO:0048255	mRNA stabilization	1/29	72/18805	0.0138888888888889	9.00622605363985	2.67493363522202	0.105356953334195	0.182566302717911	0.122157787212311	IGF2BP3	1
BP	GO:0050918	positive chemotaxis	1/29	72/18805	0.0138888888888889	9.00622605363985	2.67493363522202	0.105356953334195	0.182566302717911	0.122157787212311	AGER	1
BP	GO:0051101	regulation of DNA binding	1/29	72/18805	0.0138888888888889	9.00622605363985	2.67493363522202	0.105356953334195	0.182566302717911	0.122157787212311	GATA1	1
BP	GO:0010972	negative regulation of G2/M transition of mitotic cell cycle	1/29	73/18805	0.0136986301369863	8.88285309400094	2.65201130153367	0.10674192361943	0.183324516748756	0.122665119325973	BRCA1	1
BP	GO:0032722	positive regulation of chemokine production	1/29	73/18805	0.0136986301369863	8.88285309400094	2.65201130153367	0.10674192361943	0.183324516748756	0.122665119325973	AGER	1
BP	GO:0032835	glomerulus development	1/29	73/18805	0.0136986301369863	8.88285309400094	2.65201130153367	0.10674192361943	0.183324516748756	0.122665119325973	PECAM1	1
BP	GO:0033143	regulation of intracellular steroid hormone receptor signaling pathway	1/29	73/18805	0.0136986301369863	8.88285309400094	2.65201130153367	0.10674192361943	0.183324516748756	0.122665119325973	BRCA1	1
BP	GO:0050766	positive regulation of phagocytosis	1/29	73/18805	0.0136986301369863	8.88285309400094	2.65201130153367	0.10674192361943	0.183324516748756	0.122665119325973	BTK	1
BP	GO:0070830	bicellular tight junction assembly	1/29	73/18805	0.0136986301369863	8.88285309400094	2.65201130153367	0.10674192361943	0.183324516748756	0.122665119325973	PECAM1	1
BP	GO:0006635	fatty acid beta-oxidation	1/29	74/18805	0.0135135135135135	8.76281453867661	2.62952419000132	0.108124823694971	0.184607235749796	0.123523405397661	CNR1	1
BP	GO:0032732	positive regulation of interleukin-1 production	1/29	74/18805	0.0135135135135135	8.76281453867661	2.62952419000132	0.108124823694971	0.184607235749796	0.123523405397661	AGER	1
BP	GO:0044774	mitotic DNA integrity checkpoint signaling	1/29	74/18805	0.0135135135135135	8.76281453867661	2.62952419000132	0.108124823694971	0.184607235749796	0.123523405397661	BRCA1	1
BP	GO:0051865	protein autoubiquitination	1/29	74/18805	0.0135135135135135	8.76281453867661	2.62952419000132	0.108124823694971	0.184607235749796	0.123523405397661	BRCA1	1
BP	GO:0071479	cellular response to ionizing radiation	1/29	75/18805	0.0133333333333333	8.64597701149425	2.60745794689281	0.109505656544944	0.185871443346024	0.12436930521725	BRCA1	1
BP	GO:0090307	mitotic spindle assembly	1/29	75/18805	0.0133333333333333	8.64597701149425	2.60745794689281	0.109505656544944	0.185871443346024	0.12436930521725	KIF23	1
BP	GO:1902750	negative regulation of cell cycle G2/M phase transition	1/29	75/18805	0.0133333333333333	8.64597701149425	2.60745794689281	0.109505656544944	0.185871443346024	0.12436930521725	BRCA1	1
BP	GO:1904888	cranial skeletal system development	1/29	75/18805	0.0133333333333333	8.64597701149425	2.60745794689281	0.109505656544944	0.185871443346024	0.12436930521725	TFAP2A	1
BP	GO:0009895	negative regulation of catabolic process	2/29	368/18805	0.00543478260869565	3.52417541229385	1.92185622786954	0.109810606702445	0.186116955301516	0.124533580862703	CNR1/IGF2BP3	2
BP	GO:0045859	regulation of protein kinase activity	2/29	369/18805	0.00542005420054201	3.51462480142043	1.91723615335184	0.11030672662946	0.186305090590992	0.124659464940525	CHI3L1/MST1	2
BP	GO:0048525	negative regulation of viral process	1/29	76/18805	0.0131578947368421	8.53221415607985	2.58579887766223	0.110884425149333	0.186305090590992	0.124659464940525	SRPK1	1
BP	GO:0050795	regulation of behavior	1/29	76/18805	0.0131578947368421	8.53221415607985	2.58579887766223	0.110884425149333	0.186305090590992	0.124659464940525	CNR1	1
BP	GO:0051298	centrosome duplication	1/29	76/18805	0.0131578947368421	8.53221415607985	2.58579887766223	0.110884425149333	0.186305090590992	0.124659464940525	BRCA1	1
BP	GO:0062208	positive regulation of pattern recognition receptor signaling pathway	1/29	76/18805	0.0131578947368421	8.53221415607985	2.58579887766223	0.110884425149333	0.186305090590992	0.124659464940525	BTK	1
BP	GO:2000242	negative regulation of reproductive process	1/29	76/18805	0.0131578947368421	8.53221415607985	2.58579887766223	0.110884425149333	0.186305090590992	0.124659464940525	IL1A	1
BP	GO:0009306	protein secretion	2/29	372/18805	0.00537634408602151	3.48628105302188	1.90347098299907	0.111798792325924	0.187532625631517	0.125480826615948	CNR1/IL1A	2
BP	GO:0006801	superoxide metabolic process	1/29	77/18805	0.012987012987013	8.42140618002687	2.56453390843101	0.112261132483983	0.187532625631517	0.125480826615948	DUOX1	1
BP	GO:0015844	monoamine transport	1/29	77/18805	0.012987012987013	8.42140618002687	2.56453390843101	0.112261132483983	0.187532625631517	0.125480826615948	CNR1	1
BP	GO:0051966	regulation of synaptic transmission, glutamatergic	1/29	77/18805	0.012987012987013	8.42140618002687	2.56453390843101	0.112261132483983	0.187532625631517	0.125480826615948	CNR1	1
BP	GO:0035592	establishment of protein localization to extracellular region	2/29	375/18805	0.00533333333333333	3.4583908045977	1.889846240216	0.113296355825809	0.188204197354393	0.125930185092291	CNR1/IL1A	2
BP	GO:0002637	regulation of immunoglobulin production	1/29	78/18805	0.0128205128205128	8.31343943412909	2.54365055018797	0.113635781520611	0.188204197354393	0.125930185092291	BTK	1
BP	GO:0032890	regulation of organic acid transport	1/29	78/18805	0.0128205128205128	8.31343943412909	2.54365055018797	0.113635781520611	0.188204197354393	0.125930185092291	IL1A	1
BP	GO:0046425	regulation of receptor signaling pathway via JAK-STAT	1/29	78/18805	0.0128205128205128	8.31343943412909	2.54365055018797	0.113635781520611	0.188204197354393	0.125930185092291	MST1	1
BP	GO:0050853	B cell receptor signaling pathway	1/29	78/18805	0.0128205128205128	8.31343943412909	2.54365055018797	0.113635781520611	0.188204197354393	0.125930185092291	BTK	1
BP	GO:0071277	cellular response to calcium ion	1/29	78/18805	0.0128205128205128	8.31343943412909	2.54365055018797	0.113635781520611	0.188204197354393	0.125930185092291	ALOX15	1
BP	GO:0120192	tight junction assembly	1/29	79/18805	0.0126582278481013	8.20820602357049	2.52313686548424	0.115008375226805	0.18993559550259	0.127088688953182	PECAM1	1
BP	GO:1901568	fatty acid derivative metabolic process	1/29	79/18805	0.0126582278481013	8.20820602357049	2.52313686548424	0.115008375226805	0.18993559550259	0.127088688953182	ALOX15	1
BP	GO:0045069	regulation of viral genome replication	1/29	80/18805	0.0125	8.10560344827586	2.50298143742007	0.116378916566035	0.19192602575734	0.128420514990631	SRPK1	1
BP	GO:0071692	protein localization to extracellular region	2/29	383/18805	0.00522193211488251	3.38615287656433	1.85417979650986	0.117316144835202	0.19266264442886	0.12891339733306	CNR1/IL1A	2
BP	GO:0018210	peptidyl-threonine modification	1/29	81/18805	0.0123456790123457	8.00553426990209	2.48317334073928	0.117747408497656	0.19266264442886	0.12891339733306	CHI3L1	1
BP	GO:0045921	positive regulation of exocytosis	1/29	81/18805	0.0123456790123457	8.00553426990209	2.48317334073928	0.117747408497656	0.19266264442886	0.12891339733306	GATA1	1
BP	GO:1902373	negative regulation of mRNA catabolic process	1/29	81/18805	0.0123456790123457	8.00553426990209	2.48317334073928	0.117747408497656	0.19266264442886	0.12891339733306	IGF2BP3	1
BP	GO:1903036	positive regulation of response to wounding	1/29	81/18805	0.0123456790123457	8.00553426990209	2.48317334073928	0.117747408497656	0.19266264442886	0.12891339733306	DUOX1	1
BP	GO:0002449	lymphocyte mediated immunity	2/29	384/18805	0.00520833333333333	3.37733477011494	1.84978790341871	0.117821255421611	0.19266264442886	0.12891339733306	AGER/BTK	2
BP	GO:0002224	toll-like receptor signaling pathway	1/29	82/18805	0.0121951219512195	7.90790580319596	2.46370211486402	0.11911385397691	0.193956780458896	0.129779322706075	BTK	1
BP	GO:0043297	apical junction assembly	1/29	82/18805	0.0121951219512195	7.90790580319596	2.46370211486402	0.11911385397691	0.193956780458896	0.129779322706075	PECAM1	1
BP	GO:0043489	RNA stabilization	1/29	82/18805	0.0121951219512195	7.90790580319596	2.46370211486402	0.11911385397691	0.193956780458896	0.129779322706075	IGF2BP3	1
BP	GO:0050878	regulation of body fluid levels	2/29	388/18805	0.00515463917525773	3.34251688588695	1.83236391605153	0.119847435081625	0.194877972170541	0.130395705573108	CTSG/GATA1	2
BP	GO:0001818	negative regulation of cytokine production	2/29	389/18805	0.0051413881748072	3.33392429749136	1.82804336847885	0.120355400297887	0.195084037885197	0.130533587161046	AGER/BTK	2
BP	GO:0019233	sensory perception of pain	1/29	83/18805	0.0120481927710843	7.81262982966348	2.44455773871771	0.120478255954941	0.195084037885197	0.130533587161046	TRPA1	1
BP	GO:0031424	keratinization	1/29	83/18805	0.0120481927710843	7.81262982966348	2.44455773871771	0.120478255954941	0.195084037885197	0.130533587161046	IL1A	1
BP	GO:0051952	regulation of amine transport	1/29	84/18805	0.0119047619047619	7.7196223316913	2.42573060719752	0.121840617378791	0.196809135310635	0.131687875116051	CNR1	1
BP	GO:0032970	regulation of actin filament-based process	2/29	392/18805	0.00510204081632653	3.30840957072484	1.81516540201266	0.121882660024416	0.196809135310635	0.131687875116051	ALOX15/IL1A	2
BP	GO:0070227	lymphocyte apoptotic process	1/29	85/18805	0.0117647058823529	7.6288032454361	2.40721150917012	0.123200941191408	0.19838598158561	0.132742966054835	BTK	1
BP	GO:2000514	regulation of CD4-positive, alpha-beta T cell activation	1/29	85/18805	0.0117647058823529	7.6288032454361	2.40721150917012	0.123200941191408	0.19838598158561	0.132742966054835	AGER	1
BP	GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	2/29	396/18805	0.00505050505050505	3.27499129223267	1.7981868389159	0.123926752418594	0.199278337337933	0.133340054359123	AGER/BTK	2
BP	GO:0043549	regulation of kinase activity	2/29	397/18805	0.00503778337531486	3.26674194388952	1.79397593661363	0.124439140379469	0.199466574365591	0.133466006511452	CHI3L1/MST1	2
BP	GO:0008625	extrinsic apoptotic signaling pathway via death domain receptors	1/29	86/18805	0.0116279069767442	7.54009623095429	2.3889916068755	0.124559230331657	0.199466574365591	0.133466006511452	BRCA1	1
BP	GO:0050871	positive regulation of B cell activation	1/29	86/18805	0.0116279069767442	7.54009623095429	2.3889916068755	0.124559230331657	0.199466574365591	0.133466006511452	BTK	1
CC	GO:0045121	membrane raft	4/29	291/19880	0.013745704467354	9.42291740727574	5.53232868844731	0.000800335136017354	0.0311990758223959	0.0237666090059802	BTK/CNR1/PECAM1/SERPINH1	4
CC	GO:0098857	membrane microdomain	4/29	293/19880	0.0136518771331058	9.35859715193598	5.509197151546	0.000821028311115681	0.0311990758223959	0.0237666090059802	BTK/CNR1/PECAM1/SERPINH1	4
CC	GO:0062023	collagen-containing extracellular matrix	4/29	432/19880	0.00925925925925926	6.34738186462324	4.29487640429111	0.00339617746769267	0.0699257103372916	0.0532675078746681	CPA3/CTSG/MST1/SERPINH1	4
CC	GO:0035580	specific granule lumen	2/29	62/19880	0.032258064516129	22.1134593993326	6.36400337483881	0.00368030054406798	0.0699257103372916	0.0532675078746681	CAMP/CHI3L1	2
CC	GO:0010494	cytoplasmic stress granule	2/29	96/19880	0.0208333333333333	14.2816091954023	4.98579402916501	0.0086071315281875	0.114323978426294	0.0870889032333267	CTSG/IGF2BP3	2
CC	GO:0034774	secretory granule lumen	3/29	324/19880	0.00925925925925926	6.34738186462324	3.70918727135203	0.0114542549306327	0.114323978426294	0.0870889032333267	CAMP/CHI3L1/CTSG	3
CC	GO:0060205	cytoplasmic vesicle lumen	3/29	329/19880	0.00911854103343465	6.25091709464417	3.67074058558085	0.0119363002373416	0.114323978426294	0.0870889032333267	CAMP/CHI3L1/CTSG	3
CC	GO:0031983	vesicle lumen	3/29	330/19880	0.00909090909090909	6.23197492163009	3.6631467200965	0.0120341029922415	0.114323978426294	0.0870889032333267	CAMP/CHI3L1/CTSG	3
CC	GO:0000931	gamma-tubulin ring complex	1/29	11/19880	0.0909090909090909	62.3197492163009	7.77523956092039	0.0159337293134794	0.115991400125353	0.0883590998184822	BRCA1	1
CC	GO:0000800	lateral element	1/29	14/19880	0.0714285714285714	48.9655172413793	6.86187820841108	0.0202365711580359	0.115991400125353	0.0883590998184822	BRCA1	1
CC	GO:0042581	specific granule	2/29	160/19880	0.0125	8.56896551724138	3.67407598459775	0.0226697644374196	0.115991400125353	0.0883590998184822	CAMP/CHI3L1	2
CC	GO:0001741	XY body	1/29	16/19880	0.0625	42.8448275862069	6.39990447790235	0.0230950343689864	0.115991400125353	0.0883590998184822	BRCA1	1
CC	GO:0030426	growth cone	2/29	166/19880	0.0120481927710843	8.25924387203988	3.58974108540401	0.0242767797623545	0.115991400125353	0.0883590998184822	CNR1/RASGRF1	2
CC	GO:0031092	platelet alpha granule membrane	1/29	17/19880	0.0588235294117647	40.3245436105477	6.19970181009556	0.0245212448000828	0.115991400125353	0.0883590998184822	PECAM1	1
CC	GO:0030427	site of polarized growth	2/29	171/19880	0.0116959064327485	8.01774551320831	3.52264149665627	0.0256508986387738	0.115991400125353	0.0883590998184822	CNR1/RASGRF1	2
CC	GO:0000930	gamma-tubulin complex	1/29	18/19880	0.0555555555555556	38.0842911877395	6.01616608970871	0.0259454447648816	0.115991400125353	0.0883590998184822	BRCA1	1
CC	GO:0043020	NADPH oxidase complex	1/29	18/19880	0.0555555555555556	38.0842911877395	6.01616608970871	0.0259454447648816	0.115991400125353	0.0883590998184822	DUOX1	1
CC	GO:0072686	mitotic spindle	2/29	182/19880	0.010989010989011	7.53315649867374	3.38417458953908	0.0287831997774584	0.121529065727047	0.0925775431438721	KIF23/TUBB6	2
CC	GO:1990391	DNA repair complex	1/29	23/19880	0.0434782608695652	29.8050974512744	5.28301106221931	0.0330363831238324	0.13214553249533	0.100664879324697	BRCA1	1
CC	GO:0090543	Flemming body	1/29	34/19880	0.0294117647058824	20.1622718052738	4.27420189194894	0.0484614399932384	0.177551736567062	0.135254092952748	KIF23	1
CC	GO:0000803	sex chromosome	1/29	35/19880	0.0285714285714286	19.5862068965517	4.20633937058861	0.0498518772722967	0.177551736567062	0.135254092952748	BRCA1	1
CC	GO:0036464	cytoplasmic ribonucleoprotein granule	2/29	261/19880	0.00766283524904215	5.25300568106751	2.64352154336359	0.0552667937395467	0.177551736567062	0.135254092952748	CTSG/IGF2BP3	2
CC	GO:0000795	synaptonemal complex	1/29	40/19880	0.025	17.1379310344828	3.90491952462687	0.0567746897565978	0.177551736567062	0.135254092952748	BRCA1	1
CC	GO:0099086	synaptonemal structure	1/29	40/19880	0.025	17.1379310344828	3.90491952462687	0.0567746897565978	0.177551736567062	0.135254092952748	BRCA1	1
CC	GO:0150034	distal axon	2/29	277/19880	0.0072202166064982	4.94958297024773	2.53008392502468	0.0613874394521394	0.177551736567062	0.135254092952748	CNR1/RASGRF1	2
CC	GO:0035770	ribonucleoprotein granule	2/29	278/19880	0.00719424460431655	4.93177871495907	2.52328522034864	0.0617775293232452	0.177551736567062	0.135254092952748	CTSG/IGF2BP3	2
